recorded;RADON_SHORT_TERM_AVG Bq/m3;TEMP °C;HUMIDITY %;PRESSURE hPa;CO2 ppm;VOC ppb
2022-09-29T05:40:05;;20.75;60.00;977.00;430.00;72.00
2022-09-29T05:45:05;;20.78;59.50;977.00;432.00;71.00
2022-09-29T05:50:05;;20.83;59.50;977.00;435.00;76.00
2022-09-29T05:55:05;;20.87;59.50;977.00;434.00;67.00
2022-09-29T06:00:05;;20.90;59.50;978.00;433.00;78.00
2022-09-29T06:05:05;81.00;20.92;59.50;977.00;435.00;82.00
2022-09-29T06:15:06;;20.98;59.50;977.00;434.00;75.00
2022-09-29T06:20:06;;20.99;59.50;977.00;433.00;86.00
2022-09-29T06:25:06;;20.99;59.50;977.00;434.00;86.00
2022-09-29T06:30:06;;21.00;59.50;977.00;438.00;82.00
2022-09-29T06:35:06;;21.10;59.00;977.00;445.00;91.00
2022-09-29T06:40:06;;21.18;59.00;977.00;448.00;97.00
2022-09-29T06:45:06;;21.22;59.00;978.00;449.00;93.00
2022-09-29T06:50:06;;21.27;59.00;978.00;452.00;97.00
2022-09-29T06:55:06;;21.30;58.50;978.00;465.00;91.00
2022-09-29T07:00:06;;21.32;58.50;978.00;465.00;99.00
2022-09-29T07:05:06;70.00;21.35;58.50;978.00;465.00;89.00
2022-09-29T07:15:06;;21.40;58.50;978.00;457.00;97.00
2022-09-29T07:20:06;;21.44;58.50;978.00;459.00;95.00
2022-09-29T07:25:06;;21.48;58.00;978.00;461.00;99.00
2022-09-29T07:30:06;;21.50;58.00;978.00;467.00;101.00
2022-09-29T07:35:06;;21.53;58.00;978.00;472.00;97.00
2022-09-29T07:40:06;;21.54;58.00;978.00;473.00;103.00
2022-09-29T07:45:06;;21.54;58.00;978.00;474.00;103.00
2022-09-29T07:50:06;;21.55;58.00;978.00;470.00;97.00
2022-09-29T07:55:06;;21.57;58.00;978.00;464.00;101.00
2022-09-29T08:00:06;;21.59;58.00;978.00;467.00;103.00
2022-09-29T08:05:06;65.00;21.60;57.50;979.00;464.00;110.00
2022-09-29T08:15:06;;21.71;57.50;978.00;479.00;108.00
2022-09-29T08:20:06;;21.74;58.00;978.00;517.00;105.00
2022-09-29T08:25:06;;21.79;58.50;979.00;536.00;110.00
2022-09-29T08:30:06;;21.81;59.00;979.00;551.00;116.00
2022-09-29T08:35:06;;21.84;59.00;979.00;560.00;125.00
2022-09-29T08:40:06;;21.90;59.00;979.00;576.00;135.00
2022-09-29T08:45:06;;21.93;58.50;979.00;576.00;127.00
2022-09-29T08:50:06;;21.96;58.50;979.00;578.00;135.00
2022-09-29T08:55:06;;21.99;58.00;979.00;572.00;129.00
2022-09-29T09:00:06;;21.99;58.00;979.00;553.00;118.00
2022-09-29T09:05:06;69.00;22.04;57.50;979.00;532.00;122.00
2022-09-29T09:15:06;;22.09;56.50;979.00;506.00;116.00
2022-09-29T09:20:06;;22.12;56.50;979.00;498.00;118.00
2022-09-29T09:25:06;;22.12;56.50;979.00;495.00;119.00
2022-09-29T09:30:06;;22.06;56.00;979.00;484.00;112.00
2022-09-29T09:35:06;;22.00;56.00;979.00;488.00;112.00
2022-09-29T09:40:06;;22.02;56.00;979.00;513.00;114.00
2022-09-29T09:45:06;;22.09;56.00;979.00;520.00;116.00
2022-09-29T09:50:06;;22.16;56.50;979.00;539.00;118.00
2022-09-29T09:55:06;;22.23;56.00;979.00;553.00;123.00
2022-09-29T10:00:06;;22.26;56.00;979.00;587.00;116.00
2022-09-29T10:05:06;67.00;22.31;56.00;979.00;616.00;114.00
2022-09-29T10:10:06;;22.35;56.00;979.00;625.00;112.00
2022-09-29T10:15:06;;22.38;56.00;979.00;627.00;108.00
2022-09-29T10:20:06;;22.43;56.00;979.00;635.00;110.00
2022-09-29T10:25:06;;22.49;56.00;979.00;646.00;108.00
2022-09-29T10:30:06;;22.55;56.00;979.00;655.00;112.00
2022-09-29T10:35:06;;22.58;56.00;979.00;680.00;116.00
2022-09-29T10:40:06;;22.63;55.50;979.00;686.00;106.00
2022-09-29T10:45:06;;22.64;55.50;979.00;679.00;112.00
2022-09-29T10:50:06;;22.66;55.50;979.00;666.00;110.00
2022-09-29T10:55:06;;22.66;55.50;979.00;647.00;112.00
2022-09-29T11:00:06;;22.67;55.50;979.00;633.00;110.00
2022-09-29T11:05:06;63.00;22.68;55.00;979.00;621.00;105.00
2022-09-29T11:10:06;;22.69;55.50;979.00;642.00;101.00
2022-09-29T11:15:06;;22.67;55.00;979.00;624.00;106.00
2022-09-29T11:20:06;;22.60;54.50;979.00;603.00;103.00
2022-09-29T11:25:06;;22.61;54.50;979.00;582.00;99.00
2022-09-29T11:30:06;;22.62;54.50;979.00;575.00;97.00
2022-09-29T11:35:06;;22.63;54.00;979.00;562.00;95.00
2022-09-29T11:40:06;;22.65;54.00;979.00;551.00;99.00
2022-09-29T11:45:06;;22.62;53.50;979.00;542.00;95.00
2022-09-29T11:50:06;;22.65;53.50;979.00;538.00;95.00
2022-09-29T11:55:06;;22.65;53.00;979.00;537.00;97.00
2022-09-29T12:00:06;;22.64;53.00;979.00;533.00;89.00
2022-09-29T12:05:06;59.00;22.65;53.00;979.00;532.00;91.00
2022-09-29T12:15:07;;22.73;52.50;979.00;539.00;99.00
2022-09-29T12:20:07;;22.76;52.50;979.00;535.00;97.00
2022-09-29T12:25:07;;22.74;52.00;979.00;528.00;84.00
2022-09-29T12:30:07;;22.76;51.50;979.00;526.00;99.00
2022-09-29T12:35:07;;22.76;51.50;979.00;525.00;99.00
2022-09-29T12:40:07;;22.78;51.50;979.00;524.00;99.00
2022-09-29T12:45:07;;22.78;51.50;979.00;525.00;80.00
2022-09-29T12:50:07;;22.83;51.50;979.00;524.00;89.00
2022-09-29T12:55:07;;22.82;51.50;979.00;531.00;103.00
2022-09-29T13:00:07;;22.86;51.50;979.00;545.00;105.00
2022-09-29T13:05:07;59.00;22.90;51.50;980.00;552.00;101.00
2022-09-29T13:15:07;;22.86;51.00;979.00;522.00;89.00
2022-09-29T13:20:07;;22.83;51.00;979.00;517.00;86.00
2022-09-29T13:25:07;;22.81;51.00;979.00;512.00;93.00
2022-09-29T13:30:07;;22.79;51.00;979.00;513.00;93.00
2022-09-29T13:35:07;;22.80;51.00;979.00;512.00;78.00
2022-09-29T13:40:07;;22.84;51.00;979.00;516.00;93.00
2022-09-29T13:45:07;;22.87;51.00;979.00;519.00;88.00
2022-09-29T13:50:07;;22.84;51.00;980.00;519.00;86.00
2022-09-29T13:55:07;;22.79;51.00;980.00;517.00;88.00
2022-09-29T14:00:07;;22.83;51.50;979.00;517.00;86.00
2022-09-29T14:05:07;64.00;22.87;51.50;979.00;520.00;82.00
2022-09-29T14:15:07;;22.88;51.00;979.00;506.00;91.00
2022-09-29T14:20:07;;22.88;51.00;979.00;497.00;103.00
2022-09-29T14:25:07;;22.87;50.50;979.00;497.00;97.00
2022-09-29T14:30:07;;22.88;50.50;979.00;495.00;93.00
2022-09-29T14:35:07;;22.87;50.00;979.00;495.00;91.00
2022-09-29T14:40:07;;22.86;50.00;980.00;490.00;105.00
2022-09-29T14:45:07;;22.86;50.00;980.00;488.00;
2022-09-29T14:50:07;;22.83;50.00;980.00;489.00;105.00
2022-09-29T14:55:07;;22.84;50.00;980.00;486.00;91.00
2022-09-29T15:00:07;;22.84;50.00;980.00;487.00;80.00
2022-09-29T15:05:07;70.00;22.85;50.00;980.00;480.00;97.00
2022-09-29T15:15:07;;22.84;50.50;980.00;488.00;89.00
2022-09-29T15:20:07;;22.87;51.00;980.00;497.00;76.00
2022-09-29T15:25:07;;22.88;51.00;980.00;505.00;82.00
2022-09-29T15:30:07;;22.89;51.50;980.00;513.00;82.00
2022-09-29T15:35:07;;22.90;51.50;980.00;520.00;72.00
2022-09-29T15:40:07;;22.90;51.50;980.00;524.00;65.00
2022-09-29T15:45:07;;22.88;52.00;980.00;522.00;71.00
2022-09-29T15:50:07;;22.84;52.00;980.00;524.00;69.00
2022-09-29T15:55:07;;22.78;52.00;980.00;523.00;61.00
2022-09-29T16:00:07;;22.75;52.50;980.00;522.00;58.00
2022-09-29T16:05:07;73.00;22.77;52.50;980.00;539.00;56.00
2022-09-29T16:15:08;;22.82;52.50;980.00;548.00;46.00
2022-09-29T16:20:08;;22.83;52.50;980.00;554.00;58.00
2022-09-29T16:25:08;;22.81;52.50;980.00;548.00;56.00
2022-09-29T16:30:08;;22.80;52.50;980.00;536.00;56.00
2022-09-29T16:35:08;;22.76;52.50;980.00;526.00;58.00
2022-09-29T16:40:08;;22.72;52.50;980.00;518.00;48.00
2022-09-29T16:45:08;;22.69;52.50;980.00;519.00;58.00
2022-09-29T16:50:08;;22.63;53.00;980.00;516.00;52.00
2022-09-29T16:55:08;;22.58;53.00;981.00;510.00;46.00
2022-09-29T17:00:08;;22.55;53.00;981.00;502.00;46.00
2022-09-29T17:05:08;77.00;22.51;53.00;981.00;496.00;54.00
2022-09-29T17:15:08;;22.41;53.00;981.00;482.00;59.00
2022-09-29T17:20:08;;22.37;53.00;981.00;474.00;50.00
2022-09-29T17:25:08;;22.34;53.00;981.00;472.00;52.00
2022-09-29T17:30:08;;22.31;53.00;981.00;472.00;46.00
2022-09-29T17:35:08;;22.34;53.00;981.00;481.00;48.00
2022-09-29T17:40:08;;22.37;53.00;981.00;490.00;50.00
2022-09-29T17:45:08;;22.40;53.00;981.00;500.00;61.00
2022-09-29T17:50:08;;22.42;53.00;981.00;506.00;63.00
2022-09-29T17:55:08;;22.40;53.00;981.00;513.00;72.00
2022-09-29T18:00:08;;22.35;53.00;981.00;505.00;67.00
2022-09-29T18:05:08;72.00;22.28;53.00;982.00;488.00;52.00
2022-09-29T18:15:08;;22.16;52.50;982.00;462.00;52.00
2022-09-29T18:20:08;;22.11;52.50;982.00;451.00;46.00
2022-09-29T18:25:08;;22.05;52.50;982.00;447.00;46.00
2022-09-29T18:30:08;;22.01;53.00;982.00;443.00;46.00
2022-09-29T18:35:08;;21.97;53.00;982.00;442.00;46.00
2022-09-29T18:40:08;;21.93;52.50;982.00;440.00;46.00
2022-09-29T18:45:08;;21.89;52.50;982.00;438.00;46.00
2022-09-29T18:50:08;;21.86;53.00;982.00;435.00;46.00
2022-09-29T18:55:08;;21.83;53.00;982.00;435.00;46.00
2022-09-29T19:00:08;;21.79;53.00;982.00;439.00;46.00
2022-09-29T19:05:08;72.00;21.76;53.00;982.00;436.00;46.00
2022-09-29T19:15:08;;21.68;53.00;982.00;436.00;46.00
2022-09-29T19:20:08;;21.67;53.00;982.00;436.00;46.00
2022-09-29T19:25:08;;21.65;53.00;982.00;437.00;46.00
2022-09-29T19:30:08;;21.65;53.00;982.00;436.00;46.00
2022-09-29T19:35:08;;21.63;53.00;982.00;438.00;48.00
2022-09-29T19:40:08;;21.62;53.00;982.00;435.00;48.00
2022-09-29T19:45:08;;21.62;53.00;982.00;436.00;46.00
2022-09-29T19:50:08;;21.62;53.00;982.00;439.00;46.00
2022-09-29T19:55:08;;21.60;53.00;982.00;444.00;50.00
2022-09-29T20:00:08;;21.57;53.00;982.00;444.00;52.00
2022-09-29T20:05:08;72.00;21.55;53.00;982.00;445.00;50.00
2022-09-29T20:15:08;;21.51;53.00;983.00;438.00;46.00
2022-09-29T20:20:08;;21.49;53.00;983.00;442.00;46.00
2022-09-29T20:25:08;;21.43;53.00;983.00;441.00;46.00
2022-09-29T20:30:08;;21.38;53.00;983.00;438.00;54.00
2022-09-29T20:35:08;;21.36;53.00;983.00;435.00;48.00
2022-09-29T20:40:08;;21.35;53.00;983.00;437.00;48.00
2022-09-29T20:45:08;;21.34;53.00;983.00;436.00;46.00
2022-09-29T20:50:08;;21.33;53.00;983.00;435.00;46.00
2022-09-29T20:55:08;;21.32;53.00;983.00;434.00;48.00
2022-09-29T21:00:08;;21.32;53.00;983.00;436.00;46.00
2022-09-29T21:05:08;73.00;21.32;53.00;983.00;437.00;50.00
2022-09-29T21:15:08;;21.32;53.00;983.00;444.00;48.00
2022-09-29T21:20:08;;21.32;53.00;983.00;443.00;52.00
2022-09-29T21:25:08;;21.29;53.00;983.00;443.00;48.00
2022-09-29T21:30:08;;21.29;53.00;983.00;441.00;48.00
2022-09-29T21:35:08;;;53.00;983.00;441.00;50.00
2022-09-29T21:40:08;;21.23;53.00;983.00;444.00;50.00
2022-09-29T21:45:08;;;53.00;984.00;444.00;58.00
2022-09-29T21:50:08;;21.21;53.00;984.00;444.00;54.00
2022-09-29T21:55:08;;21.23;53.00;984.00;444.00;46.00
2022-09-29T22:00:08;;21.23;53.50;984.00;447.00;50.00
2022-09-29T22:05:08;74.00;21.23;53.50;984.00;447.00;48.00
2022-09-29T22:15:08;;21.21;53.50;984.00;447.00;48.00
2022-09-29T22:20:08;;21.20;53.50;984.00;447.00;46.00
2022-09-29T22:25:08;;21.20;53.50;984.00;446.00;46.00
2022-09-29T22:30:08;;21.18;53.00;984.00;438.00;46.00
2022-09-29T22:35:08;;21.15;53.00;984.00;435.00;52.00
2022-09-29T22:40:08;;21.14;53.00;984.00;433.00;50.00
2022-09-29T22:45:08;;21.10;53.00;984.00;432.00;48.00
2022-09-29T22:50:08;;21.07;53.00;984.00;438.00;52.00
2022-09-29T22:55:08;;21.08;53.00;984.00;437.00;50.00
2022-09-29T23:00:08;;21.09;53.00;984.00;438.00;46.00
2022-09-29T23:05:08;74.00;21.10;53.00;984.00;433.00;56.00
2022-09-29T23:15:08;;21.09;53.00;984.00;433.00;50.00
2022-09-29T23:20:08;;21.08;53.00;984.00;439.00;52.00
2022-09-29T23:25:08;;21.07;53.00;984.00;436.00;52.00
2022-09-29T23:30:08;;21.03;53.00;984.00;438.00;46.00
2022-09-29T23:35:08;;21.02;53.00;984.00;435.00;50.00
2022-09-29T23:40:08;;21.03;53.00;984.00;440.00;50.00
2022-09-29T23:45:08;;21.02;53.00;985.00;440.00;48.00
2022-09-29T23:50:08;;20.99;53.00;984.00;440.00;50.00
2022-09-29T23:55:08;;20.93;53.00;984.00;437.00;46.00
2022-09-30T00:00:08;;20.89;53.00;985.00;440.00;50.00
2022-09-30T00:05:08;85.00;20.88;53.00;984.00;444.00;52.00
2022-09-30T00:15:08;;20.89;53.00;985.00;449.00;46.00
2022-09-30T00:20:08;;20.88;52.50;985.00;448.00;54.00
2022-09-30T00:25:08;;20.84;52.50;985.00;449.00;46.00
2022-09-30T00:30:08;;20.82;52.50;985.00;448.00;52.00
2022-09-30T00:35:08;;20.80;53.00;984.00;445.00;46.00
2022-09-30T00:40:08;;20.82;53.00;984.00;444.00;52.00
2022-09-30T00:45:08;;20.82;53.00;985.00;442.00;54.00
2022-09-30T00:50:08;;20.80;53.00;985.00;440.00;50.00
2022-09-30T00:55:08;;20.78;53.00;985.00;440.00;48.00
2022-09-30T01:00:08;;20.76;53.00;985.00;438.00;46.00
2022-09-30T01:05:08;85.00;20.77;53.00;985.00;436.00;46.00
2022-09-30T01:15:08;;20.81;53.00;985.00;436.00;56.00
2022-09-30T01:20:08;;20.80;53.00;985.00;435.00;54.00
2022-09-30T01:25:08;;20.76;53.00;985.00;436.00;46.00
2022-09-30T01:30:08;;20.76;53.00;984.00;440.00;58.00
2022-09-30T01:35:08;;20.75;53.00;984.00;439.00;65.00
2022-09-30T01:40:08;;20.73;52.50;984.00;440.00;61.00
2022-09-30T01:45:08;;20.70;52.50;984.00;434.00;52.00
2022-09-30T01:50:08;;20.67;52.50;984.00;432.00;61.00
2022-09-30T01:55:08;;20.64;52.50;984.00;432.00;52.00
2022-09-30T02:00:08;;20.62;52.50;984.00;432.00;50.00
2022-09-30T02:05:08;88.00;20.61;52.50;984.00;434.00;58.00
2022-09-30T02:15:08;;20.65;52.50;984.00;434.00;50.00
2022-09-30T02:20:08;;20.67;52.50;984.00;437.00;52.00
2022-09-30T02:25:08;;20.69;52.50;984.00;438.00;54.00
2022-09-30T02:30:08;;20.68;52.50;984.00;439.00;54.00
2022-09-30T02:35:08;;20.69;52.50;984.00;435.00;58.00
2022-09-30T02:40:08;;20.69;52.00;984.00;436.00;61.00
2022-09-30T02:45:08;;20.70;52.00;984.00;436.00;52.00
2022-09-30T02:50:08;;20.70;52.00;984.00;436.00;54.00
2022-09-30T02:55:08;;20.68;52.00;984.00;436.00;61.00
2022-09-30T03:00:08;;20.64;51.50;984.00;439.00;65.00
2022-09-30T03:05:08;84.00;20.62;51.50;984.00;446.00;56.00
2022-09-30T03:15:08;;20.54;51.00;984.00;451.00;56.00
2022-09-30T03:20:08;;20.50;51.00;984.00;451.00;59.00
2022-09-30T03:25:08;;20.47;51.00;984.00;454.00;46.00
2022-09-30T03:30:08;;20.44;51.00;984.00;457.00;54.00
2022-09-30T03:35:08;;20.41;51.00;984.00;456.00;52.00
2022-09-30T03:40:08;;20.37;51.00;984.00;451.00;56.00
2022-09-30T03:45:08;;20.35;51.00;984.00;451.00;56.00
2022-09-30T03:50:08;;20.31;51.00;984.00;451.00;46.00
2022-09-30T03:55:08;;20.28;51.00;985.00;447.00;46.00
2022-09-30T04:00:08;;20.24;51.00;985.00;449.00;46.00
2022-09-30T04:05:08;83.00;20.21;51.00;985.00;450.00;54.00
2022-09-30T04:15:08;;20.21;51.00;985.00;450.00;46.00
2022-09-30T04:20:08;;20.21;51.00;985.00;451.00;46.00
2022-09-30T04:25:08;;20.20;51.00;985.00;453.00;48.00
2022-09-30T04:30:08;;20.19;51.00;985.00;457.00;50.00
2022-09-30T04:35:08;;20.20;51.00;985.00;455.00;50.00
2022-09-30T04:40:08;;20.21;51.00;985.00;450.00;52.00
2022-09-30T04:45:08;;20.21;51.00;985.00;454.00;46.00
2022-09-30T04:50:08;;20.20;51.00;985.00;450.00;46.00
2022-09-30T04:55:08;;20.20;51.00;985.00;454.00;61.00
2022-09-30T05:00:08;;20.19;50.50;985.00;451.00;59.00
2022-09-30T05:05:08;88.00;20.16;50.50;985.00;449.00;59.00
2022-09-30T05:15:08;;20.11;50.50;985.00;454.00;56.00
2022-09-30T05:20:08;;20.08;50.50;985.00;458.00;50.00
2022-09-30T05:25:08;;20.03;50.50;985.00;461.00;50.00
2022-09-30T05:30:08;;20.00;50.50;985.00;464.00;50.00
2022-09-30T05:35:08;;19.95;50.00;985.00;468.00;48.00
2022-09-30T05:40:08;;19.89;50.00;985.00;471.00;46.00
2022-09-30T05:45:08;;19.89;50.00;985.00;467.00;46.00
2022-09-30T05:50:08;;19.89;50.00;985.00;469.00;48.00
2022-09-30T05:55:08;;19.81;50.00;985.00;468.00;48.00
2022-09-30T06:00:08;;19.78;49.50;985.00;464.00;46.00
2022-09-30T06:05:08;87.00;19.73;49.50;985.00;464.00;46.00
2022-09-30T06:15:07;;19.68;50.00;985.00;465.00;59.00
2022-09-30T06:20:07;;19.64;50.00;985.00;466.00;56.00
2022-09-30T06:25:07;;19.64;50.00;985.00;470.00;54.00
2022-09-30T06:30:07;;19.64;49.50;986.00;470.00;46.00
2022-09-30T06:35:07;;19.64;49.50;986.00;468.00;50.00
2022-09-30T06:40:07;;19.64;49.50;986.00;470.00;61.00
2022-09-30T06:45:07;;19.61;50.00;986.00;474.00;58.00
2022-09-30T06:50:07;;19.67;50.00;986.00;477.00;48.00
2022-09-30T06:55:07;;19.72;50.50;986.00;481.00;54.00
2022-09-30T07:00:07;;19.73;50.00;986.00;482.00;58.00
2022-09-30T07:05:07;92.00;19.77;50.00;986.00;484.00;59.00
2022-09-30T07:15:07;;19.86;50.00;986.00;486.00;48.00
2022-09-30T07:20:07;;19.94;51.50;986.00;;48.00
2022-09-30T07:25:07;;20.01;51.00;986.00;530.00;63.00
2022-09-30T07:30:07;;20.09;51.00;986.00;552.00;67.00
2022-09-30T07:35:07;;20.18;51.50;986.00;580.00;76.00
2022-09-30T07:40:07;;20.22;50.50;986.00;583.00;88.00
2022-09-30T07:45:07;;20.25;50.50;986.00;584.00;76.00
2022-09-30T07:50:07;;20.29;50.50;986.00;580.00;76.00
2022-09-30T07:55:07;;20.35;50.50;986.00;579.00;75.00
2022-09-30T08:00:07;;20.41;50.00;986.00;572.00;76.00
2022-09-30T08:05:07;92.00;20.44;50.00;987.00;566.00;88.00
2022-09-30T08:10:07;;20.44;50.00;987.00;549.00;86.00
2022-09-30T08:15:07;;20.43;49.50;987.00;529.00;75.00
2022-09-30T08:20:07;;20.43;49.50;987.00;508.00;88.00
2022-09-30T08:25:07;;20.44;49.50;987.00;495.00;69.00
2022-09-30T08:30:07;;20.44;49.50;987.00;486.00;75.00
2022-09-30T08:35:07;;20.44;49.50;987.00;478.00;63.00
2022-09-30T08:40:07;;20.46;50.00;987.00;474.00;69.00
2022-09-30T08:45:07;;20.47;50.50;987.00;477.00;67.00
2022-09-30T08:50:07;;20.50;50.50;987.00;472.00;59.00
2022-09-30T08:55:07;;20.51;50.50;987.00;470.00;56.00
2022-09-30T09:00:07;;20.53;50.50;987.00;468.00;65.00
2022-09-30T09:05:07;86.00;20.61;50.50;987.00;473.00;58.00
2022-09-30T09:10:07;;20.75;51.50;987.00;483.00;58.00
2022-09-30T09:15:07;;20.87;51.00;987.00;496.00;65.00
2022-09-30T09:20:07;;20.89;51.00;987.00;497.00;72.00
2022-09-30T09:25:07;;20.89;51.00;987.00;493.00;58.00
2022-09-30T09:30:07;;20.91;51.00;987.00;490.00;63.00
2022-09-30T09:35:07;;20.95;51.50;987.00;492.00;67.00
2022-09-30T09:40:07;;21.00;51.50;987.00;489.00;54.00
2022-09-30T09:45:07;;21.14;51.50;987.00;500.00;67.00
2022-09-30T09:50:07;;21.26;51.50;987.00;526.00;69.00
2022-09-30T09:55:07;;21.29;51.50;987.00;549.00;71.00
2022-09-30T10:00:07;;21.32;51.50;987.00;568.00;80.00
2022-09-30T10:05:07;79.00;21.37;51.50;987.00;583.00;78.00
2022-09-30T10:10:07;;21.40;51.50;987.00;591.00;72.00
2022-09-30T10:15:07;;21.42;52.00;987.00;591.00;71.00
2022-09-30T10:20:07;;21.44;52.00;987.00;588.00;69.00
2022-09-30T10:25:07;;21.47;52.00;987.00;578.00;67.00
2022-09-30T10:30:07;;21.46;52.00;987.00;580.00;61.00
2022-09-30T10:35:07;;21.47;52.00;987.00;584.00;61.00
2022-09-30T10:40:07;;21.46;52.50;987.00;581.00;59.00
2022-09-30T10:45:07;;21.46;52.50;988.00;570.00;56.00
2022-09-30T10:50:07;;21.46;52.50;988.00;563.00;54.00
2022-09-30T10:55:07;;21.49;52.50;988.00;549.00;50.00
2022-09-30T11:00:07;;21.50;52.50;988.00;544.00;56.00
2022-09-30T11:05:07;82.00;21.53;52.50;988.00;545.00;63.00
2022-09-30T11:10:07;;21.57;53.00;988.00;548.00;54.00
2022-09-30T11:15:07;;21.57;53.00;988.00;554.00;54.00
2022-09-30T11:20:07;;21.55;52.50;988.00;538.00;52.00
2022-09-30T11:25:07;;21.52;52.50;988.00;545.00;46.00
2022-09-30T11:30:07;;21.58;53.00;988.00;568.00;48.00
2022-09-30T11:35:07;;21.63;53.00;988.00;605.00;58.00
2022-09-30T11:40:07;;21.68;53.00;988.00;630.00;59.00
2022-09-30T11:45:07;;21.71;53.00;988.00;650.00;61.00
2022-09-30T11:50:07;;21.73;53.50;988.00;663.00;63.00
2022-09-30T11:55:07;;21.75;53.50;988.00;667.00;67.00
2022-09-30T12:00:07;;21.77;53.00;988.00;653.00;61.00
2022-09-30T12:05:07;82.00;21.79;53.00;988.00;637.00;61.00
2022-09-30T12:10:07;;21.76;52.50;988.00;609.00;59.00
2022-09-30T12:15:07;;21.71;52.50;988.00;571.00;56.00
2022-09-30T12:20:07;;21.70;52.50;987.00;548.00;48.00
2022-09-30T12:25:07;;21.69;52.50;987.00;526.00;46.00
2022-09-30T12:30:07;;21.65;52.00;987.00;504.00;48.00
2022-09-30T12:35:07;;21.60;52.00;987.00;491.00;46.00
2022-09-30T12:40:07;;21.57;52.00;987.00;484.00;46.00
2022-09-30T12:45:07;;21.54;51.50;987.00;475.00;46.00
2022-09-30T12:50:07;;21.52;51.50;987.00;464.00;46.00
2022-09-30T12:55:07;;21.53;51.50;987.00;454.00;46.00
2022-09-30T13:00:07;;21.49;51.50;987.00;450.00;48.00
2022-09-30T13:05:07;77.00;21.45;51.00;987.00;445.00;46.00
2022-09-30T13:10:07;;21.43;51.00;987.00;443.00;46.00
2022-09-30T13:15:07;;21.44;51.00;987.00;441.00;46.00
2022-09-30T13:20:07;;21.45;51.00;987.00;443.00;52.00
2022-09-30T13:25:07;;21.47;51.50;987.00;440.00;50.00
2022-09-30T13:30:07;;21.49;51.50;987.00;444.00;46.00
2022-09-30T13:35:07;;21.51;51.50;987.00;447.00;48.00
2022-09-30T13:40:07;;21.56;51.50;987.00;460.00;56.00
2022-09-30T13:45:07;;21.60;51.50;987.00;476.00;71.00
2022-09-30T13:50:07;;21.63;51.50;987.00;499.00;114.00
2022-09-30T13:55:07;;21.70;51.50;987.00;525.00;127.00
2022-09-30T14:00:07;;21.74;51.50;987.00;541.00;131.00
2022-09-30T14:05:07;75.00;21.76;51.50;987.00;548.00;123.00
2022-09-30T14:10:07;;21.81;52.00;987.00;548.00;122.00
2022-09-30T14:15:07;;21.83;52.00;987.00;550.00;131.00
2022-09-30T14:20:07;;21.83;51.50;987.00;545.00;135.00
2022-09-30T14:25:07;;21.82;51.50;987.00;539.00;136.00
2022-09-30T14:30:07;;21.84;51.50;987.00;533.00;133.00
2022-09-30T14:35:07;;21.86;52.00;987.00;535.00;129.00
2022-09-30T14:40:07;;21.86;51.50;987.00;534.00;114.00
2022-09-30T14:45:07;;21.87;51.50;987.00;533.00;105.00
2022-09-30T14:50:07;;21.89;52.00;987.00;546.00;108.00
2022-09-30T14:55:07;;21.91;52.00;987.00;542.00;122.00
2022-09-30T15:00:07;;21.92;52.00;987.00;542.00;123.00
2022-09-30T15:05:07;67.00;21.92;52.00;987.00;537.00;123.00
2022-09-30T16:10:07;;21.95;52.50;987.00;550.00;75.00
2022-09-30T16:15:07;;21.93;52.50;988.00;543.00;67.00
2022-09-30T16:20:07;;21.94;52.50;988.00;542.00;69.00
2022-09-30T16:25:07;;21.93;52.50;988.00;530.00;63.00
2022-09-30T16:30:07;;21.91;53.00;988.00;514.00;59.00
2022-09-30T16:35:07;;21.88;53.00;988.00;509.00;52.00
2022-09-30T16:40:07;;21.88;53.00;988.00;503.00;48.00
2022-09-30T16:45:07;;21.87;53.00;987.00;499.00;46.00
2022-09-30T16:50:07;;21.83;53.00;988.00;489.00;46.00
2022-09-30T16:55:07;;21.78;53.50;988.00;483.00;46.00
2022-09-30T17:00:07;;21.77;53.50;988.00;480.00;46.00
2022-09-30T17:05:07;67.00;21.77;53.50;988.00;481.00;46.00
2022-09-30T17:10:07;;21.77;53.50;987.00;479.00;50.00
2022-09-30T17:15:07;;21.75;53.50;987.00;471.00;46.00
2022-09-30T17:20:07;;21.70;54.00;987.00;466.00;46.00
2022-09-30T17:25:07;;21.67;54.00;988.00;464.00;46.00
2022-09-30T17:30:07;;21.66;54.00;988.00;465.00;46.00
2022-09-30T17:35:07;;21.64;54.00;988.00;466.00;46.00
2022-09-30T17:40:07;;21.65;54.50;988.00;460.00;46.00
2022-09-30T17:45:07;;21.65;54.50;988.00;466.00;46.00
2022-09-30T17:50:07;;21.65;54.50;988.00;468.00;46.00
2022-09-30T17:55:07;;21.66;54.50;988.00;468.00;48.00
2022-09-30T18:00:07;;21.65;54.50;988.00;466.00;46.00
2022-09-30T18:05:07;67.00;21.58;54.50;988.00;461.00;46.00
2022-09-30T18:10:07;;21.57;54.50;988.00;458.00;46.00
2022-09-30T18:15:07;;21.56;54.50;988.00;456.00;46.00
2022-09-30T18:20:07;;21.54;54.50;988.00;458.00;50.00
2022-09-30T18:25:07;;21.53;54.50;988.00;456.00;46.00
